indice,recorte_origen,recorte_aumentado,ruta_origen,ruta_aumentada
775,taxi_recorte_train_0057.jpg,taxi_recorte_aug_00775.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0057.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00775.jpg
776,taxi_recorte_train_0500.jpg,taxi_recorte_aug_00776.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0500.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00776.jpg
777,taxi_recorte_train_0024.jpg,taxi_recorte_aug_00777.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0024.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00777.jpg
778,taxi_recorte_train_0005.jpg,taxi_recorte_aug_00778.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0005.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00778.jpg
779,taxi_recorte_train_0203.jpg,taxi_recorte_aug_00779.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0203.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00779.jpg
780,taxi_recorte_train_0341.jpg,taxi_recorte_aug_00780.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0341.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00780.jpg
781,taxi_recorte_train_0246.jpg,taxi_recorte_aug_00781.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0246.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00781.jpg
782,taxi_recorte_train_0183.jpg,taxi_recorte_aug_00782.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0183.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00782.jpg
783,taxi_recorte_train_0275.jpg,taxi_recorte_aug_00783.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0275.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00783.jpg
784,taxi_recorte_train_0122.jpg,taxi_recorte_aug_00784.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0122.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00784.jpg
785,taxi_recorte_train_0177.jpg,taxi_recorte_aug_00785.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0177.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00785.jpg
786,taxi_recorte_train_0384.jpg,taxi_recorte_aug_00786.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0384.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00786.jpg
787,taxi_recorte_train_0282.jpg,taxi_recorte_aug_00787.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0282.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00787.jpg
788,taxi_recorte_train_0255.jpg,taxi_recorte_aug_00788.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0255.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00788.jpg
789,taxi_recorte_train_0372.jpg,taxi_recorte_aug_00789.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0372.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00789.jpg
790,taxi_recorte_train_0105.jpg,taxi_recorte_aug_00790.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0105.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00790.jpg
791,taxi_recorte_train_0185.jpg,taxi_recorte_aug_00791.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0185.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00791.jpg
792,taxi_recorte_train_0302.jpg,taxi_recorte_aug_00792.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0302.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00792.jpg
793,taxi_recorte_train_0407.jpg,taxi_recorte_aug_00793.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0407.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00793.jpg
794,taxi_recorte_train_0049.jpg,taxi_recorte_aug_00794.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0049.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00794.jpg
795,taxi_recorte_train_0328.jpg,taxi_recorte_aug_00795.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0328.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00795.jpg
796,taxi_recorte_train_0460.jpg,taxi_recorte_aug_00796.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0460.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00796.jpg
797,taxi_recorte_train_0497.jpg,taxi_recorte_aug_00797.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0497.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00797.jpg
798,taxi_recorte_train_0471.jpg,taxi_recorte_aug_00798.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0471.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00798.jpg
799,taxi_recorte_train_0445.jpg,taxi_recorte_aug_00799.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0445.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00799.jpg
800,taxi_recorte_train_0144.jpg,taxi_recorte_aug_00800.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0144.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00800.jpg
801,taxi_recorte_train_0293.jpg,taxi_recorte_aug_00801.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0293.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00801.jpg
802,taxi_recorte_train_0450.jpg,taxi_recorte_aug_00802.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0450.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00802.jpg
803,taxi_recorte_train_0182.jpg,taxi_recorte_aug_00803.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0182.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00803.jpg
804,taxi_recorte_train_0355.jpg,taxi_recorte_aug_00804.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0355.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00804.jpg
805,taxi_recorte_train_0388.jpg,taxi_recorte_aug_00805.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0388.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00805.jpg
806,taxi_recorte_train_0360.jpg,taxi_recorte_aug_00806.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0360.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00806.jpg
807,taxi_recorte_train_0167.jpg,taxi_recorte_aug_00807.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0167.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00807.jpg
808,taxi_recorte_train_0503.jpg,taxi_recorte_aug_00808.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0503.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00808.jpg
809,taxi_recorte_train_0444.jpg,taxi_recorte_aug_00809.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0444.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00809.jpg
810,taxi_recorte_train_0352.jpg,taxi_recorte_aug_00810.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0352.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00810.jpg
811,taxi_recorte_train_0351.jpg,taxi_recorte_aug_00811.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0351.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00811.jpg
812,taxi_recorte_train_0473.jpg,taxi_recorte_aug_00812.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0473.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00812.jpg
813,taxi_recorte_train_0469.jpg,taxi_recorte_aug_00813.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0469.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00813.jpg
814,taxi_recorte_train_0451.jpg,taxi_recorte_aug_00814.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0451.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00814.jpg
815,taxi_recorte_train_0350.jpg,taxi_recorte_aug_00815.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0350.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00815.jpg
816,taxi_recorte_train_0045.jpg,taxi_recorte_aug_00816.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0045.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00816.jpg
817,taxi_recorte_train_0126.jpg,taxi_recorte_aug_00817.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0126.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00817.jpg
818,taxi_recorte_train_0166.jpg,taxi_recorte_aug_00818.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0166.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00818.jpg
819,taxi_recorte_train_0138.jpg,taxi_recorte_aug_00819.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0138.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00819.jpg
820,taxi_recorte_train_0449.jpg,taxi_recorte_aug_00820.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0449.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00820.jpg
821,taxi_recorte_train_0324.jpg,taxi_recorte_aug_00821.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0324.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00821.jpg
822,taxi_recorte_train_0248.jpg,taxi_recorte_aug_00822.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0248.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00822.jpg
823,taxi_recorte_train_0394.jpg,taxi_recorte_aug_00823.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0394.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00823.jpg
824,taxi_recorte_train_0139.jpg,taxi_recorte_aug_00824.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0139.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00824.jpg
825,taxi_recorte_train_0268.jpg,taxi_recorte_aug_00825.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0268.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00825.jpg
826,taxi_recorte_train_0514.jpg,taxi_recorte_aug_00826.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0514.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00826.jpg
827,taxi_recorte_train_0223.jpg,taxi_recorte_aug_00827.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0223.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00827.jpg
828,taxi_recorte_train_0331.jpg,taxi_recorte_aug_00828.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0331.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00828.jpg
829,taxi_recorte_train_0236.jpg,taxi_recorte_aug_00829.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0236.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00829.jpg
830,taxi_recorte_train_0186.jpg,taxi_recorte_aug_00830.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0186.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00830.jpg
831,taxi_recorte_train_0222.jpg,taxi_recorte_aug_00831.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0222.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00831.jpg
832,taxi_recorte_train_0491.jpg,taxi_recorte_aug_00832.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0491.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00832.jpg
833,taxi_recorte_train_0515.jpg,taxi_recorte_aug_00833.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0515.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00833.jpg
834,taxi_recorte_train_0349.jpg,taxi_recorte_aug_00834.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0349.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00834.jpg
835,taxi_recorte_train_0007.jpg,taxi_recorte_aug_00835.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0007.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00835.jpg
836,taxi_recorte_train_0175.jpg,taxi_recorte_aug_00836.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0175.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00836.jpg
837,taxi_recorte_train_0260.jpg,taxi_recorte_aug_00837.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0260.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00837.jpg
838,taxi_recorte_train_0339.jpg,taxi_recorte_aug_00838.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0339.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00838.jpg
839,taxi_recorte_train_0190.jpg,taxi_recorte_aug_00839.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0190.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00839.jpg
840,taxi_recorte_train_0363.jpg,taxi_recorte_aug_00840.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0363.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00840.jpg
841,taxi_recorte_train_0273.jpg,taxi_recorte_aug_00841.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0273.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00841.jpg
842,taxi_recorte_train_0178.jpg,taxi_recorte_aug_00842.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0178.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00842.jpg
843,taxi_recorte_train_0022.jpg,taxi_recorte_aug_00843.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0022.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00843.jpg
844,taxi_recorte_train_0290.jpg,taxi_recorte_aug_00844.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0290.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00844.jpg
845,taxi_recorte_train_0062.jpg,taxi_recorte_aug_00845.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0062.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00845.jpg
846,taxi_recorte_train_0155.jpg,taxi_recorte_aug_00846.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0155.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00846.jpg
847,taxi_recorte_train_0053.jpg,taxi_recorte_aug_00847.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0053.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00847.jpg
848,taxi_recorte_train_0501.jpg,taxi_recorte_aug_00848.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0501.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00848.jpg
849,taxi_recorte_train_0462.jpg,taxi_recorte_aug_00849.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0462.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00849.jpg
850,taxi_recorte_train_0039.jpg,taxi_recorte_aug_00850.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0039.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_00850.jpg
